timestamp,src_ip,host,uri,method,status,user_agent
2025-10-08T16:47:14Z,14.164.178.88,example.com,/,GET,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T04:54:18Z,165.30.253.77,shop.example.com,/search?q=fastapi,POST,201,curl/7.68.0
2025-10-11T14:45:44Z,46.245.210.192,example.com,/login,POST,404,curl/7.68.0
2025-10-11T08:20:45Z,13.213.235.58,shop.example.com,/user/profile,GET,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T04:24:19Z,44.60.145.59,example.com,/user/profile,GET,200,curl/7.68.0
2025-10-10T13:31:57Z,143.52.235.111,example.com,/api/data,GET,404,curl/7.68.0
2025-10-07T09:26:23Z,36.11.89.181,shop.example.com,/about,POST,301,python-requests/2.28.0
2025-10-07T15:29:51Z,61.67.210.179,api.example.com,/settings,POST,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-07T09:49:21Z,204.199.224.104,api.example.com,/user/profile,PUT,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-08T15:28:09Z,84.220.217.38,api.example.com,/blog/123,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-14T04:54:23Z,117.88.173.24,example.com,/static/style.css,PUT,404,curl/7.68.0
2025-10-09T12:55:35Z,179.90.231.34,api.example.com,/about,GET,301,python-requests/2.28.0
2025-10-10T02:08:19Z,52.244.147.46,example.com,/user/profile,PUT,201,python-requests/2.28.0
2025-10-11T05:42:35Z,102.54.84.62,example.com,/images/logo.png,POST,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T03:09:20Z,53.3.245.27,shop.example.com,/images/logo.png,PUT,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T01:48:52Z,86.62.194.144,api.example.com,/images/logo.png,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T10:09:22Z,178.236.46.39,shop.example.com,/images/logo.png,PUT,404,curl/7.68.0
2025-10-10T10:50:15Z,141.191.65.51,example.com,/dashboard,POST,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T07:29:55Z,22.198.137.165,shop.example.com,/blog/123,GET,200,python-requests/2.28.0
2025-10-08T11:59:11Z,174.24.216.166,example.com,/login,GET,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-08T03:47:45Z,20.93.185.27,shop.example.com,/api/status,PUT,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-11T21:46:35Z,201.41.54.123,shop.example.com,/api/data,PUT,404,curl/7.68.0
2025-10-11T00:55:29Z,205.20.149.46,shop.example.com,/contact,GET,201,python-requests/2.28.0
2025-10-10T19:11:15Z,10.35.90.132,shop.example.com,/contact,PUT,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-13T18:19:11Z,179.214.250.251,example.com,/login,GET,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-08T02:19:37Z,212.110.17.68,example.com,/help,PUT,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-07T08:40:48Z,158.249.205.155,shop.example.com,/help,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T15:02:57Z,87.247.76.80,api.example.com,/user/profile,POST,301,python-requests/2.28.0
2025-10-10T18:56:12Z,144.90.196.11,api.example.com,/settings,POST,404,curl/7.68.0
2025-10-13T22:45:25Z,142.251.211.226,api.example.com,/login,GET,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-10T09:21:49Z,20.63.57.40,api.example.com,/about,GET,404,python-requests/2.28.0
2025-10-09T17:34:39Z,75.59.196.15,shop.example.com,/settings,GET,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-10T07:11:39Z,184.206.16.44,api.example.com,/settings,PUT,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-12T21:44:09Z,159.245.41.126,example.com,/settings,PUT,301,python-requests/2.28.0
2025-10-09T08:33:22Z,206.149.248.107,shop.example.com,/logout,GET,201,python-requests/2.28.0
2025-10-10T12:57:40Z,137.155.77.75,api.example.com,/logout,POST,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T11:50:47Z,172.156.73.70,api.example.com,/logout,GET,301,python-requests/2.28.0
2025-10-14T01:10:28Z,154.214.141.163,api.example.com,/about,PUT,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-13T04:28:11Z,2.0.141.55,api.example.com,/api/status,PUT,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T03:23:23Z,197.93.76.174,shop.example.com,/static/style.css,POST,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-13T23:41:14Z,155.134.4.61,example.com,/blog/123,POST,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T20:01:13Z,200.182.90.111,example.com,/api/data,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T04:50:43Z,38.67.204.202,shop.example.com,/help,POST,200,curl/7.68.0
2025-10-10T05:39:38Z,47.170.99.160,api.example.com,/logout,POST,200,python-requests/2.28.0
2025-10-07T08:36:48Z,3.14.34.84,example.com,/dashboard,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T08:46:51Z,117.15.38.125,api.example.com,/static/style.css,GET,201,curl/7.68.0
2025-10-10T17:16:19Z,72.164.140.96,example.com,/login,PUT,201,python-requests/2.28.0
2025-10-13T18:17:03Z,130.204.113.180,api.example.com,/static/style.css,POST,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T04:26:12Z,110.76.231.41,example.com,/contact,POST,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-09T21:57:06Z,221.207.216.79,shop.example.com,/settings,POST,200,curl/7.68.0
2025-10-11T13:06:41Z,38.57.138.14,api.example.com,/api/status,PUT,201,python-requests/2.28.0
2025-10-09T15:02:16Z,90.49.148.116,example.com,/blog/123,PUT,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-11T20:12:21Z,97.90.104.111,shop.example.com,/dashboard,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-14T05:11:55Z,66.68.209.226,example.com,/dashboard,GET,200,python-requests/2.28.0
2025-10-09T22:42:08Z,163.114.138.189,example.com,/about,PUT,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-10T03:55:17Z,77.185.32.29,api.example.com,/api/data,POST,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T04:35:08Z,92.122.151.194,example.com,/dashboard,PUT,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-08T13:39:55Z,18.4.182.13,example.com,/static/style.css,GET,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-07T13:44:02Z,64.8.48.187,example.com,/logout,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-13T17:58:30Z,203.136.50.229,example.com,/api/data,PUT,201,python-requests/2.28.0
2025-10-10T07:29:32Z,140.49.139.39,api.example.com,/user/profile,GET,200,curl/7.68.0
2025-10-12T17:29:15Z,126.90.197.39,example.com,/settings,GET,200,curl/7.68.0
2025-10-09T22:17:26Z,78.134.168.144,example.com,/user/profile,POST,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T09:51:30Z,62.100.247.187,example.com,/user/profile,POST,201,python-requests/2.28.0
2025-10-10T10:07:36Z,209.110.49.106,api.example.com,/user/profile,PUT,404,python-requests/2.28.0
2025-10-09T00:11:51Z,87.202.107.248,shop.example.com,/settings,POST,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-11T17:54:54Z,111.47.8.143,shop.example.com,/api/status,GET,404,curl/7.68.0
2025-10-13T17:44:38Z,73.16.158.225,example.com,/user/profile,GET,200,python-requests/2.28.0
2025-10-12T08:49:22Z,70.31.232.35,api.example.com,/dashboard,POST,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-09T09:09:10Z,156.142.56.153,api.example.com,/logout,POST,201,python-requests/2.28.0
2025-10-11T11:09:19Z,133.50.119.28,api.example.com,/logout,GET,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-13T13:42:16Z,127.107.109.135,example.com,/,PUT,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-11T15:09:48Z,192.123.182.249,shop.example.com,/settings,POST,301,curl/7.68.0
2025-10-10T10:00:14Z,128.47.69.19,shop.example.com,/contact,GET,301,python-requests/2.28.0
2025-10-11T22:30:37Z,156.229.211.17,shop.example.com,/search?q=fastapi,POST,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-12T07:53:17Z,53.219.255.129,api.example.com,/static/style.css,POST,200,curl/7.68.0
2025-10-11T07:24:46Z,172.40.165.178,example.com,/api/status,PUT,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-12T10:10:19Z,135.22.136.18,example.com,/dashboard,PUT,200,python-requests/2.28.0
2025-10-08T12:32:34Z,25.33.209.242,shop.example.com,/help,GET,201,curl/7.68.0
2025-10-10T07:16:01Z,17.247.26.170,api.example.com,/images/logo.png,POST,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T02:57:10Z,99.14.80.80,example.com,/about,POST,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-14T05:21:44Z,215.3.167.237,example.com,/about,PUT,301,python-requests/2.28.0
2025-10-11T04:17:01Z,127.114.70.64,shop.example.com,/settings,POST,201,curl/7.68.0
2025-10-09T03:44:06Z,52.253.65.190,api.example.com,/logout,PUT,200,python-requests/2.28.0
2025-10-07T11:43:33Z,182.162.217.30,example.com,/settings,POST,200,curl/7.68.0
2025-10-11T18:01:03Z,11.204.207.10,shop.example.com,/dashboard,GET,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-11T13:06:25Z,74.201.29.183,example.com,/contact,POST,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-14T04:39:45Z,165.67.167.205,api.example.com,/help,POST,301,python-requests/2.28.0
2025-10-12T23:26:49Z,59.216.79.49,example.com,/logout,POST,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-11T05:47:27Z,27.150.81.155,api.example.com,/dashboard,GET,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-08T01:19:01Z,6.11.84.146,shop.example.com,/settings,GET,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-08T03:40:35Z,214.188.41.245,shop.example.com,/logout,POST,301,curl/7.68.0
2025-10-08T16:50:26Z,146.51.94.174,api.example.com,/contact,POST,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-13T14:56:46Z,6.25.125.82,api.example.com,/settings,POST,201,python-requests/2.28.0
2025-10-12T10:27:23Z,69.70.98.226,api.example.com,/about,POST,201,curl/7.68.0
2025-10-12T16:01:48Z,191.254.126.252,shop.example.com,/blog/123,PUT,301,curl/7.68.0
2025-10-13T09:47:21Z,8.183.49.83,api.example.com,/search?q=fastapi,PUT,201,python-requests/2.28.0
2025-10-12T07:02:14Z,75.240.13.149,shop.example.com,/,PUT,301,curl/7.68.0
2025-10-09T13:25:48Z,12.185.96.57,shop.example.com,/login,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-07T19:37:09Z,98.3.227.204,shop.example.com,/settings,GET,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T16:53:14Z,1.220.144.113,shop.example.com,/blog/123,POST,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-08T23:42:21Z,156.242.110.168,api.example.com,/api/data,POST,404,curl/7.68.0
2025-10-12T12:03:45Z,88.84.146.215,shop.example.com,/search?q=fastapi,GET,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-10T23:59:32Z,214.250.171.239,shop.example.com,/contact,GET,201,python-requests/2.28.0
2025-10-10T04:23:49Z,109.89.140.77,shop.example.com,/images/logo.png,GET,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-07T11:44:01Z,109.254.223.139,api.example.com,/,GET,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-11T01:37:56Z,120.68.51.39,example.com,/,GET,301,curl/7.68.0
2025-10-12T04:00:22Z,223.121.75.133,shop.example.com,/login,POST,404,python-requests/2.28.0
2025-10-12T22:33:07Z,175.151.105.150,shop.example.com,/help,PUT,200,python-requests/2.28.0
2025-10-13T06:40:57Z,45.120.79.89,example.com,/api/data,PUT,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-13T04:43:45Z,139.59.180.184,example.com,/blog/123,PUT,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-07T13:41:07Z,15.2.235.190,api.example.com,/contact,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-08T05:03:37Z,121.26.19.123,shop.example.com,/dashboard,POST,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-13T18:08:53Z,23.61.38.192,api.example.com,/images/logo.png,GET,200,curl/7.68.0
2025-10-13T11:35:47Z,112.174.20.172,shop.example.com,/user/profile,PUT,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-10T16:14:58Z,137.114.192.203,shop.example.com,/login,POST,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T03:00:53Z,86.180.201.167,shop.example.com,/static/style.css,PUT,301,python-requests/2.28.0
2025-10-07T08:58:41Z,220.244.23.202,example.com,/static/style.css,GET,201,curl/7.68.0
2025-10-09T14:00:57Z,159.186.34.213,example.com,/blog/123,POST,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-12T16:47:57Z,108.232.251.149,api.example.com,/dashboard,POST,200,python-requests/2.28.0
2025-10-10T20:57:15Z,193.214.153.216,api.example.com,/logout,POST,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T06:50:54Z,117.143.49.247,example.com,/settings,PUT,200,python-requests/2.28.0
2025-10-12T17:13:24Z,50.55.213.127,shop.example.com,/about,POST,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-11T09:32:40Z,15.172.36.137,api.example.com,/dashboard,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-12T07:38:01Z,46.248.166.162,example.com,/settings,PUT,200,python-requests/2.28.0
2025-10-07T07:48:48Z,105.5.79.87,shop.example.com,/blog/123,PUT,201,curl/7.68.0
2025-10-13T12:13:36Z,12.36.73.24,example.com,/contact,PUT,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-11T04:12:58Z,174.74.178.114,shop.example.com,/search?q=fastapi,POST,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-10T17:08:22Z,33.225.155.10,api.example.com,/user/profile,GET,200,curl/7.68.0
2025-10-09T10:14:10Z,106.50.180.175,api.example.com,/logout,PUT,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T15:38:17Z,1.42.125.49,example.com,/search?q=fastapi,POST,404,curl/7.68.0
2025-10-10T02:23:01Z,194.35.246.67,example.com,/logout,PUT,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-12T22:56:45Z,209.143.7.176,shop.example.com,/images/logo.png,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-07T09:10:04Z,23.62.43.138,shop.example.com,/login,PUT,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-08T05:47:22Z,109.66.160.66,example.com,/contact,PUT,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-12T19:58:17Z,34.175.223.162,api.example.com,/static/style.css,POST,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-08T21:34:29Z,13.39.101.181,api.example.com,/api/status,GET,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-14T02:55:29Z,90.46.107.230,shop.example.com,/contact,PUT,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-07T13:14:31Z,217.57.237.230,shop.example.com,/search?q=fastapi,PUT,301,curl/7.68.0
2025-10-09T01:02:04Z,93.148.110.154,example.com,/login,POST,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-07T15:12:18Z,5.241.229.148,shop.example.com,/help,GET,201,curl/7.68.0
2025-10-11T04:45:26Z,67.119.119.8,api.example.com,/user/profile,POST,301,curl/7.68.0
2025-10-11T15:55:52Z,163.139.202.100,shop.example.com,/logout,POST,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-08T09:48:45Z,13.224.88.8,api.example.com,/api/status,POST,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-13T11:41:38Z,20.196.131.94,example.com,/images/logo.png,GET,404,python-requests/2.28.0
2025-10-10T18:49:08Z,198.72.5.239,shop.example.com,/blog/123,GET,301,python-requests/2.28.0
2025-10-14T05:05:19Z,8.91.78.84,example.com,/,POST,201,python-requests/2.28.0
2025-10-12T23:45:50Z,192.146.223.87,example.com,/logout,GET,201,curl/7.68.0
2025-10-13T05:25:05Z,65.177.79.104,shop.example.com,/api/status,GET,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-14T00:59:53Z,85.10.109.100,example.com,/,GET,200,python-requests/2.28.0
2025-10-11T15:45:12Z,134.73.42.126,api.example.com,/about,GET,301,python-requests/2.28.0
2025-10-07T14:46:11Z,208.17.179.175,api.example.com,/logout,GET,301,curl/7.68.0
2025-10-10T15:27:22Z,103.145.134.228,api.example.com,/static/style.css,POST,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T17:22:03Z,160.83.2.224,shop.example.com,/api/data,PUT,201,python-requests/2.28.0
2025-10-12T00:53:45Z,77.247.132.236,api.example.com,/api/data,GET,201,python-requests/2.28.0
2025-10-12T04:42:32Z,95.247.120.239,shop.example.com,/,PUT,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-10T04:36:46Z,83.152.182.207,shop.example.com,/api/status,PUT,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-07T05:37:05Z,183.205.177.78,example.com,/login,POST,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-08T18:55:52Z,65.180.99.67,shop.example.com,/settings,PUT,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-10T14:18:46Z,63.255.153.179,api.example.com,/api/status,PUT,404,python-requests/2.28.0
2025-10-09T10:40:08Z,183.128.129.40,api.example.com,/api/status,POST,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T19:03:28Z,192.216.148.184,shop.example.com,/api/status,GET,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T23:28:27Z,80.40.210.84,example.com,/static/style.css,PUT,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-08T12:14:08Z,96.44.83.187,shop.example.com,/search?q=fastapi,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-10T18:25:09Z,151.30.70.57,example.com,/user/profile,PUT,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-13T11:15:27Z,40.185.216.254,example.com,/blog/123,PUT,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-12T13:17:49Z,160.146.190.133,shop.example.com,/settings,GET,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-11T10:36:57Z,77.121.69.124,example.com,/dashboard,POST,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-12T08:43:38Z,110.20.144.139,example.com,/user/profile,GET,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-14T05:25:14Z,50.84.35.233,example.com,/about,GET,200,curl/7.68.0
2025-10-09T07:42:14Z,136.140.186.23,example.com,/user/profile,GET,201,python-requests/2.28.0
2025-10-13T11:54:50Z,47.83.194.26,api.example.com,/,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-10T02:58:14Z,93.11.222.67,shop.example.com,/contact,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T16:40:09Z,214.35.47.215,api.example.com,/blog/123,POST,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-12T14:31:28Z,32.171.180.152,shop.example.com,/help,POST,200,python-requests/2.28.0
2025-10-13T12:21:04Z,143.155.60.233,api.example.com,/help,PUT,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-14T00:02:47Z,4.61.46.35,api.example.com,/login,PUT,404,python-requests/2.28.0
2025-10-11T20:09:31Z,180.50.27.40,example.com,/user/profile,POST,404,curl/7.68.0
2025-10-08T04:38:20Z,15.178.90.73,example.com,/help,GET,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T17:03:07Z,177.45.208.136,example.com,/contact,POST,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-07T11:11:03Z,51.65.191.163,shop.example.com,/dashboard,GET,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-11T13:37:50Z,14.172.180.119,api.example.com,/dashboard,GET,201,curl/7.68.0
2025-10-12T07:17:57Z,5.242.60.27,shop.example.com,/settings,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T12:46:55Z,124.171.239.166,shop.example.com,/help,GET,404,python-requests/2.28.0
2025-10-11T16:32:31Z,64.69.235.117,shop.example.com,/search?q=fastapi,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T13:57:54Z,136.53.49.182,example.com,/dashboard,POST,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T11:13:52Z,175.184.35.209,example.com,/search?q=fastapi,GET,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-08T06:05:52Z,10.211.21.227,shop.example.com,/contact,GET,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-13T18:04:07Z,24.101.179.116,shop.example.com,/images/logo.png,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T03:49:56Z,91.18.15.129,shop.example.com,/settings,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T11:28:30Z,206.247.142.153,example.com,/api/status,GET,404,curl/7.68.0
2025-10-10T14:08:02Z,15.168.248.187,example.com,/api/status,PUT,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-12T00:59:52Z,144.243.111.41,example.com,/api/data,POST,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-08T07:26:10Z,185.18.17.15,example.com,/login,PUT,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T09:06:28Z,148.126.216.52,example.com,/api/data,POST,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-08T15:05:19Z,187.224.167.226,shop.example.com,/static/style.css,GET,200,python-requests/2.28.0
2025-10-13T18:25:58Z,79.141.76.139,shop.example.com,/search?q=fastapi,PUT,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-12T19:36:10Z,3.146.53.211,shop.example.com,/settings,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T20:07:18Z,187.96.36.187,shop.example.com,/settings,POST,301,python-requests/2.28.0
2025-10-11T00:33:06Z,17.81.245.98,api.example.com,/login,GET,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-08T03:11:39Z,193.75.153.61,example.com,/api/data,GET,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T07:18:22Z,150.98.206.18,example.com,/help,GET,200,python-requests/2.28.0
2025-10-07T10:15:24Z,217.205.23.47,api.example.com,/search?q=fastapi,POST,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-10T09:57:54Z,219.15.80.184,example.com,/dashboard,GET,404,curl/7.68.0
2025-10-08T22:38:18Z,53.148.33.191,example.com,/api/data,PUT,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-10T10:37:08Z,210.150.179.86,api.example.com,/,POST,201,curl/7.68.0
2025-10-11T14:48:25Z,81.189.182.176,shop.example.com,/login,GET,200,curl/7.68.0
2025-10-08T10:15:36Z,47.130.131.59,api.example.com,/search?q=fastapi,GET,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
